	temp	m2	m4	g2	g4	e1	cv	corr
163	1.630000e+00	7.509673e-02	9.961514e-03	2.677136e-02	9.896775e-02	-5.868709e-01	6.225067e-01	2.120823e+00
164	1.640000e+00	7.258006e-02	9.437694e-03	2.424916e-02	9.567718e-02	-5.798994e-01	5.984445e-01	2.077949e+00
165	1.650000e+00	7.228770e-02	9.183830e-03	2.618396e-02	9.608526e-02	-5.710126e-01	5.855235e-01	2.083831e+00
166	1.660000e+00	7.014480e-02	8.702848e-03	2.308438e-02	9.100688e-02	-5.626562e-01	5.901838e-01	2.053050e+00
167	1.670000e+00	6.810906e-02	8.178785e-03	2.093583e-02	8.989448e-02	-5.562452e-01	5.685490e-01	2.019126e+00
168	1.680000e+00	6.673855e-02	7.867465e-03	2.181583e-02	8.600755e-02	-5.511238e-01	5.474885e-01	2.008552e+00
169	1.690000e+00	6.441632e-02	7.276078e-03	1.738823e-02	8.295307e-02	-5.411118e-01	5.382810e-01	1.975844e+00
170	1.700000e+00	6.535862e-02	7.499638e-03	1.854635e-02	8.364823e-02	-5.412664e-01	5.214196e-01	1.996534e+00
171	1.710000e+00	6.391128e-02	7.153851e-03	1.772094e-02	8.112760e-02	-5.378029e-01	5.019568e-01	1.974576e+00
172	1.720000e+00	6.342919e-02	7.116758e-03	1.741823e-02	8.080042e-02	-5.311794e-01	5.119439e-01	1.977863e+00
173	1.730000e+00	6.185788e-02	6.628629e-03	1.669739e-02	7.844213e-02	-5.282739e-01	4.863098e-01	1.945398e+00
174	1.740000e+00	6.111586e-02	6.532923e-03	1.660417e-02	7.845839e-02	-5.236280e-01	4.845950e-01	1.924094e+00
175	1.750000e+00	6.044875e-02	6.404578e-03	1.647031e-02	7.509901e-02	-5.165676e-01	4.650511e-01	1.939007e+00
176	1.760000e+00	5.839216e-02	5.955489e-03	1.330844e-02	7.380089e-02	-5.114591e-01	4.612261e-01	1.890632e+00
177	1.770000e+00	5.690449e-02	5.572168e-03	1.454167e-02	7.166037e-02	-5.057178e-01	4.211652e-01	1.864531e+00
